"AREFNO","Casualty.Class","Casualty.Sex","Casualty.Age","No..of.Casualties","Mode.of.Travel","Accident.Severity","No..of.Vehicles.in.Acc.","Accident.Date","Time","Highway","Road.Type","Speed.Limit","Junction.Detail","Weather","Road.Surface","month","day","hour","Light.Conditions.Banded","ageband"
1190159600,"Driver/Rider","Male",32,1,"Powered 2 Wheeler","Slight",2,"2019-01-25","20:2000","TLRN","Dual CWY",20,"T/STAG JUN","Fine","Road-Dry","January","Friday",20,"Dark","30-39"
1190171675,"Passenger","Male",32,2,"Car","Slight",2,"2019-03-28","03:5500","BOR","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","March","Thursday",3,"Dark","30-39"
1190162485,"Driver/Rider","Female",24,2,"Car","Slight",1,"2019-02-09","18:0000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","February","Saturday",18,"Dark","20-29"
1190224527,"Pedestrian","Male",32,1,"Pedestrian","Slight",1,"2019-12-11","14:2000","BOR","One-way ST",30,"T/STAG JUN","Raining","Other","December","Wednesday",14,"Daylight","30-39"
1190198528,"Driver/Rider","Female",51,2,"Car","Serious",2,"2019-08-08","16:4600","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Thursday",16,"Daylight","50-59"
1190216906,"Driver/Rider","Male",55,1,"Car","Slight",2,"2019-11-07","12:5900","BOR","Roundabout",30,"Roundabout","Fine","Road-Dry","November","Thursday",12,"Daylight","50-59"
1190184270,"Driver/Rider","Male",86,2,"Car","Slight",2,"2019-05-31","12:3700","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Friday",12,"Daylight","80-89"
1190159988,"Driver/Rider","Male",35,1,"Car","Slight",2,"2019-01-28","07:3000","BOR","Single CWY",20,"T/STAG JUN","Other","Road-Dry","January","Monday",7,"Daylight","30-39"
1190252748,"Driver/Rider","Male",39,1,"Other Vehicle","Slight",2,"2019-04-24","18:3000","BOR","Single CWY",20,"No JUN in 20M","Fine","Other","April","Wednesday",18,"Daylight","30-39"
1190218866,"Driver/Rider","Male",37,1,"Car","Slight",2,"2019-11-15","21:3000","BOR","Single CWY",30,"No JUN in 20M","Raining","Road-Wet","November","Friday",21,"Dark","30-39"
1190225963,"Driver/Rider","Female",18,2,"Car","Slight",2,"2019-12-11","15:2000","BOR","Roundabout",30,"Roundabout","Other","Road-Wet","December","Wednesday",15,"Daylight","10-19"
1190165484,"Driver/Rider","Female",32,1,"Powered 2 Wheeler","Slight",2,"2019-02-05","11:4500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","February","Tuesday",11,"Daylight","30-39"
1190159949,"Pedestrian","Female",57,1,"Pedestrian","Serious",1,"2019-01-28","06:4500","BOR","Single CWY",30,"Other","Fine","Road-Dry","January","Monday",6,"Dark","50-59"
1190181009,"Driver/Rider","Male",43,1,"Pedal Cycle","Serious",2,"2019-05-15","08:1200","BOR","Single CWY",30,"Other","Fine","Road-Dry","May","Wednesday",8,"Daylight","40-49"
1190204039,"Driver/Rider","Female",33,2,"Car","Slight",2,"2019-09-08","12:1800","BOR","Single CWY",30,"Other","Fine","Road-Dry","September","Sunday",12,"Daylight","30-39"
1190176091,"Driver/Rider","Male",34,1,"Powered 2 Wheeler","Slight",2,"2019-04-18","13:3000","BOR","Single CWY",20,"Other","Fine","Road-Dry","April","Thursday",13,"Daylight","30-39"
1190213798,"Driver/Rider","Male",49,2,"Car","Slight",2,"2019-10-24","17:0300","BOR","Dual CWY",40,"Other","Other","Road-Wet","October","Thursday",17,"Daylight","40-49"
1190163915,"Driver/Rider","Female",26,2,"Car","Slight",2,"2019-02-17","23:3000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","February","Sunday",23,"Dark","20-29"
1190212177,"Pedestrian","Male",31,1,"Pedestrian","Serious",1,"2019-10-16","15:4700","BOR","One-way ST",30,"T/STAG JUN","Fine","Road-Dry","October","Wednesday",15,"Daylight","30-39"
1190216235,"Pedestrian","Male",62,1,"Pedestrian","Slight",2,"2019-11-05","09:1600","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","November","Tuesday",9,"Daylight","60-69"
1190195531,"Driver/Rider","Female",24,5,"Car","Slight",2,"2019-07-23","21:0800","TLRN","Dual CWY",30,"Other","Fine","Road-Dry","July","Tuesday",21,"Dark","20-29"
1190159244,"Driver/Rider","Male",41,4,"Car","Slight",3,"2019-01-22","21:0100","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Wet","January","Tuesday",21,"Dark","40-49"
1190189442,"Driver/Rider","Female",22,1,"Powered 2 Wheeler","Slight",2,"2019-06-25","13:1400","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Tuesday",13,"Daylight","20-29"
1190216951,"Passenger","Male",50,6,"Goods Vehicle","Slight",2,"2019-11-08","14:3600","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","November","Friday",14,"Daylight","50-59"
1190186651,"Driver/Rider","Male",50,1,"Car","Slight",2,"2019-06-11","13:5000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","June","Tuesday",13,"Daylight","50-59"
1190213258,"Pedestrian","Male",40,1,"Pedestrian","Slight",1,"2019-10-22","07:3000","BOR","Single CWY",30,"Other","Fine","Road-Dry","October","Tuesday",7,"Daylight","40-49"
1190201852,"Driver/Rider","Male",31,2,"Powered 2 Wheeler","Serious",2,"2019-08-27","18:1000","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","August","Tuesday",18,"Daylight","30-39"
1190226766,"Driver/Rider","Male",20,1,"Powered 2 Wheeler","Slight",2,"2019-12-22","20:4700","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","December","Sunday",20,"Dark","20-29"
1190188925,"Pedestrian","Male",6,1,"Pedestrian","Serious",1,"2019-06-22","15:4500","BOR","Slip RD",20,"T/STAG JUN","Fine","Road-Dry","June","Saturday",15,"Daylight","0-9"
1190158284,"Pedestrian","Female",64,1,"Pedestrian","Slight",1,"2019-01-18","18:0000","BOR","Single CWY",30,"Other","Fine","Road-Dry","January","Friday",18,"Dark","60-69"
1190192491,"Driver/Rider","Male",30,1,"Powered 2 Wheeler","Slight",1,"2019-07-08","20:4500","BOR","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","July","Monday",20,"Dark","30-39"
1190185637,"Driver/Rider","Female",38,2,"Car","Slight",3,"2019-06-06","17:2000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","June","Thursday",17,"Daylight","30-39"
1190213177,"Driver/Rider","Male",35,1,"Powered 2 Wheeler","Slight",2,"2019-10-21","18:2000","TLRN","Single CWY",30,"T/STAG JUN","Other","Road-Wet","October","Monday",18,"Dark","30-39"
1190215206,"Driver/Rider","Female",25,1,"Powered 2 Wheeler","Slight",2,"2019-10-26","10:1600","BOR","Slip RD",20,"T/STAG JUN","Fine","Road-Dry","October","Saturday",10,"Daylight","20-29"
1190166532,"Driver/Rider","Male",57,1,"Powered 2 Wheeler","Slight",2,"2019-03-02","15:2000","TLRN","Dual CWY",30,"T/STAG JUN","Other","Road-Dry","March","Saturday",15,"Daylight","50-59"
1190190654,"Passenger","Male",30,4,"Car","Serious",1,"2019-07-01","00:3600","TLRN","Dual CWY",40,"Crossroads","Fine","Road-Dry","July","Monday",0,"Dark","30-39"
1190199322,"Passenger","Female",87,1,"Bus or Coach","Serious",1,"2019-08-13","14:3000","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","August","Tuesday",14,"Daylight","80-89"
1190187603,"Driver/Rider","Female",23,1,"Car","Slight",2,"2019-06-16","19:0000","BOR","Roundabout",30,"Roundabout","Fine","Road-Dry","June","Sunday",19,"Daylight","20-29"
1190159704,"Driver/Rider","Male",83,2,"Car","Slight",3,"2019-01-26","15:2000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","January","Saturday",15,"Daylight","80-89"
1190219871,"Passenger","Female",21,4,"Bus or Coach","Slight",2,"2019-11-21","16:3500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","November","Thursday",16,"Dark","20-29"
1190219450,"Driver/Rider","Female",32,1,"Powered 2 Wheeler","Slight",2,"2019-11-19","16:5500","BOR","One-way ST",30,"Crossroads","Fine","Road-Dry","November","Tuesday",16,"Daylight","30-39"
1190169274,"Driver/Rider","Male",33,2,"Powered 2 Wheeler","Slight",1,"2019-03-14","15:5000","BOR","Single CWY",30,"No JUN in 20M","Other","Road-Dry","March","Thursday",15,"Daylight","30-39"
1190176257,"Driver/Rider","Male",25,1,"Car","Slight",2,"2019-04-21","14:5500","BOR","Roundabout",20,"Other","Fine","Road-Dry","April","Sunday",14,"Daylight","20-29"
1190211694,"Pedestrian","Male",32,1,"Pedestrian","Serious",1,"2019-10-14","19:2100","BOR","Single CWY",20,"T/STAG JUN","Raining","Road-Wet","October","Monday",19,"Dark","30-39"
1190201170,"Driver/Rider","Male",38,1,"Pedal Cycle","Serious",2,"2019-08-23","18:1000","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Friday",18,"Daylight","30-39"
1190202820,"Driver/Rider","Male",31,1,"Car","Slight",5,"2019-09-02","07:5600","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","September","Monday",7,"Daylight","30-39"
1190157474,"Pedestrian","Male",70,1,"Pedestrian","Serious",1,"2019-01-14","17:2700","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","January","Monday",17,"Dark","70-79"
1190215386,"Pedestrian","Male",24,1,"Pedestrian","Slight",1,"2019-11-01","11:5000","BOR","One-way ST",30,"T/STAG JUN","Raining","Road-Wet","November","Friday",11,"Daylight","20-29"
1190182598,"Driver/Rider","Male",35,1,"Car","Slight",3,"2019-05-22","07:0300","TLRN","Dual CWY",40,"Other","Fine","Road-Dry","May","Wednesday",7,"Daylight","30-39"
1190174837,"Driver/Rider","Male",62,1,"Car","Slight",1,"2019-04-12","14:3500","TLRN","Slip RD",40,"Other","Fine","Road-Dry","April","Friday",14,"Daylight","60-69"
1190205966,"Driver/Rider","Male",16,1,"Powered 2 Wheeler","Serious",1,"2019-09-17","16:1500","BOR","Slip RD",50,"No JUN in 20M","Fine","Road-Dry","September","Tuesday",16,"Daylight","10-19"
1190212509,"Driver/Rider","Male",40,1,"Goods Vehicle","Slight",2,"2019-10-17","13:2000","BOR","One-way ST",30,"No JUN in 20M","Raining","Road-Wet","October","Thursday",13,"Daylight","40-49"
1190208090,"Driver/Rider","Male",45,1,"Car","Slight",3,"2019-09-27","17:2000","BOR","Single CWY",30,"No JUN in 20M","Raining","Road-Wet","September","Friday",17,"Daylight","40-49"
1190182699,"Driver/Rider","Male",71,1,"Powered 2 Wheeler","Serious",2,"2019-05-23","08:3700","TLRN","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Thursday",8,"Daylight","70-79"
1190158302,"Driver/Rider","Male",23,3,"Car","Slight",3,"2019-01-18","21:4800","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","January","Friday",21,"Dark","20-29"
1190172659,"Driver/Rider","Female",33,1,"Car","Slight",2,"2019-04-01","18:0600","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","April","Monday",18,"Daylight","30-39"
1190193792,"Passenger","Female",35,4,"Bus or Coach","Slight",2,"2019-07-15","19:0300","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","July","Monday",19,"Daylight","30-39"
1190191663,"Pedestrian","Female",54,1,"Pedestrian","Serious",1,"2019-07-05","11:3000","TLRN","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","July","Friday",11,"Daylight","50-59"
1190198324,"Driver/Rider","Female",30,1,"Car","Slight",2,"2019-08-07","17:2100","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","August","Wednesday",17,"Daylight","30-39"
1190221868,"Pedestrian","Female",30,1,"Pedestrian","Slight",1,"2019-11-30","17:1000","BOR","Unknown",10,"No JUN in 20M","Fine","Road-Dry","November","Saturday",17,"Dark","30-39"
1190163861,"Driver/Rider","Male",43,1,"Powered 2 Wheeler","Slight",2,"2019-02-16","16:0500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","February","Saturday",16,"Daylight","40-49"
1190194432,"Pedestrian","Male",11,1,"Pedestrian","Slight",1,"2019-07-18","17:3000","TLRN","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","July","Thursday",17,"Daylight","10-19"
1190180006,"Pedestrian","Male",32,1,"Pedestrian","Slight",1,"2019-05-10","09:0000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Friday",9,"Daylight","30-39"
1190157451,"Driver/Rider","Male",61,1,"Car","Serious",2,"2019-01-12","12:2500","BOR","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","January","Saturday",12,"Daylight","60-69"
1190218926,"Driver/Rider","Male",34,1,"Powered 2 Wheeler","Slight",2,"2019-11-14","21:5000","TLRN","One-way ST",20,"T/STAG JUN","Raining","Road-Wet","November","Thursday",21,"Dark","30-39"
1190172333,"Driver/Rider","Male",25,1,"Pedal Cycle","Slight",2,"2019-03-30","12:4000","TLRN","Single CWY",30,"Other","Other","Road-Dry","March","Saturday",12,"Daylight","20-29"
1190172543,"Driver/Rider","Male",27,1,"Car","Slight",2,"2019-03-30","22:4500","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","March","Saturday",22,"Dark","20-29"
1190222427,"Driver/Rider","Male",22,1,"Pedal Cycle","Slight",2,"2019-12-02","09:0000","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","December","Monday",9,"Daylight","20-29"
1190177519,"Driver/Rider","Male",30,1,"Powered 2 Wheeler","Slight",2,"2019-04-27","23:3000","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Wet","April","Saturday",23,"Dark","30-39"
1190218516,"Passenger","Male",14,5,"Car","Slight",2,"2019-09-04","21:2000","BOR","Unknown",30,"Roundabout","Other","Other","September","Wednesday",21,"Dark","10-19"
1190220399,"Driver/Rider","Unknown",33,1,"Car","Slight",2,"2019-11-23","16:3000","BOR","Single CWY",20,"T/STAG JUN","Other","Other","November","Saturday",16,"Dark","30-39"
1190173240,"Driver/Rider","Male",65,1,"Pedal Cycle","Slight",2,"2019-03-25","18:3000","BOR","Single CWY",20,"No JUN in 20M","Raining","Road-Dry","March","Monday",18,"Dark","60-69"
1190214774,"Passenger","Male",35,3,"Other Vehicle","Slight",3,"2019-10-29","13:0000","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Dry","October","Tuesday",13,"Daylight","30-39"
1190168130,"Driver/Rider","Male",34,1,"Other Vehicle","Slight",2,"2019-03-09","13:5300","BOR","Single CWY",30,"Crossroads","Other","Road-Dry","March","Saturday",13,"Daylight","30-39"
48190827434,"Pedestrian","Male",52,1,"Pedestrian","Slight",1,"2019-01-16","06:1200","TLRN","Single CWY",20,"Crossroads","Fine","Road-Dry","January","Wednesday",6,"Daylight","50-59"
1190169492,"Passenger","Female",44,2,"Car","Slight",2,"2019-03-16","16:0400","BOR","Single CWY",20,"No JUN in 20M","Other","Road-Dry","March","Saturday",16,"Daylight","40-49"
1190205445,"Pedestrian","Male",36,1,"Pedestrian","Serious",1,"2019-09-15","03:4700","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","September","Sunday",3,"Dark","30-39"
1190220607,"Passenger","Male",23,2,"Car","Slight",3,"2019-11-25","05:5000","TLRN","Dual CWY",30,"No JUN in 20M","Fine","Road-Wet","November","Monday",5,"Dark","20-29"
1190209435,"Passenger","Female",32,2,"Car","Slight",2,"2019-09-16","14:3000","BOR","Single CWY",30,"No JUN in 20M","Raining","Road-Wet","September","Monday",14,"Daylight","30-39"
1190207321,"Driver/Rider","Male",19,1,"Powered 2 Wheeler","Slight",3,"2019-09-23","18:1500","TLRN","Dual CWY",40,"No JUN in 20M","Raining","Road-Wet","September","Monday",18,"Daylight","10-19"
1190226334,"Passenger","Female",34,3,"Car","Slight",5,"2019-12-20","16:1600","TLRN","Dual CWY",50,"No JUN in 20M","Other","Road-Wet","December","Friday",16,"Dark","30-39"
1190192775,"Driver/Rider","Male",33,1,"Car","Slight",2,"2019-07-08","19:0000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","July","Monday",19,"Daylight","30-39"
1190197161,"Passenger","Female",26,2,"Car","Slight",1,"2019-08-01","08:2600","BOR","Single CWY",30,"Other","Fine","Road-Dry","August","Thursday",8,"Daylight","20-29"
1190173328,"Driver/Rider","Male",23,1,"Car","Slight",2,"2019-04-04","14:5500","BOR","Single CWY",30,"T/STAG JUN","Other","Other","April","Thursday",14,"Daylight","20-29"
1190163969,"Driver/Rider","Male",24,1,"Car","Slight",3,"2019-02-17","09:4000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","February","Sunday",9,"Daylight","20-29"
1190216036,"Driver/Rider","Female",24,2,"Car","Slight",2,"2019-11-03","20:3000","TLRN","Single CWY",30,"Crossroads","Fine","Road-Dry","November","Sunday",20,"Dark","20-29"
1190211987,"Driver/Rider","Male",28,1,"Car","Slight",2,"2019-10-16","06:2000","TLRN","Single CWY",30,"T/STAG JUN","Raining","Road-Wet","October","Wednesday",6,"Daylight","20-29"
1190215205,"Passenger","Female",23,9,"Bus or Coach","Slight",2,"2019-10-31","13:5500","BOR","One-way ST",20,"T/STAG JUN","Fine","Road-Dry","October","Thursday",13,"Daylight","20-29"
1190167963,"Pedestrian","Female",20,1,"Pedestrian","Serious",1,"2019-03-09","08:2500","BOR","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","March","Saturday",8,"Daylight","20-29"
1190164855,"Driver/Rider","Male",26,1,"Pedal Cycle","Slight",2,"2019-02-21","20:1500","BOR","Single CWY",20,"Other","Fine","Road-Dry","February","Thursday",20,"Dark","20-29"
1190223991,"Driver/Rider","Male",32,1,"Pedal Cycle","Slight",2,"2019-12-10","08:1500","BOR","One-way ST",30,"Other","Fine","Road-Dry","December","Tuesday",8,"Daylight","30-39"
1190159183,"Driver/Rider","Male",46,1,"Car","Slight",2,"2019-01-22","18:5000","TLRN","One-way ST",30,"Crossroads","Other","Road-Wet","January","Tuesday",18,"Dark","40-49"
1190200007,"Driver/Rider","Male",51,1,"Car","Slight",2,"2019-08-16","23:2400","TLRN","One-way ST",30,"T/STAG JUN","Raining","Road-Wet","August","Friday",23,"Dark","50-59"
1190217766,"Passenger","Female",7,5,"Goods Vehicle","Slight",2,"2019-11-12","08:1200","BOR","Dual CWY",20,"Crossroads","Fine","Road-Dry","November","Tuesday",8,"Daylight","0-9"
1190166526,"Driver/Rider","Male",16,1,"Powered 2 Wheeler","Slight",2,"2019-03-02","16:3700","BOR","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","March","Saturday",16,"Daylight","10-19"
1190203827,"Driver/Rider","Male",25,2,"Car","Slight",2,"2019-09-07","01:0000","TLRN","Single CWY",30,"Other","Fine","Road-Dry","September","Saturday",1,"Dark","20-29"
1190179982,"Passenger","Female",9,1,"Bus or Coach","Slight",1,"2019-05-07","16:2000","BOR","Dual CWY",30,"Crossroads","Fine","Road-Dry","May","Tuesday",16,"Daylight","0-9"
1190217862,"Driver/Rider","Male",29,1,"Pedal Cycle","Slight",2,"2019-11-11","21:0000","BOR","Single CWY",20,"Other","Fine","Road-Wet","November","Monday",21,"Dark","20-29"
1190194214,"Driver/Rider","Male",20,2,"Powered 2 Wheeler","Slight",2,"2019-07-17","17:3000","TLRN","Dual CWY",30,"Other","Fine","Road-Dry","July","Wednesday",17,"Daylight","20-29"
1190212529,"Driver/Rider","Male",59,2,"Car","Slight",4,"2019-10-18","10:5500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Friday",10,"Daylight","50-59"
1190219346,"Driver/Rider","Female",58,2,"Goods Vehicle","Slight",2,"2019-11-19","10:0000","BOR","Single CWY",60,"No JUN in 20M","Other","Other","November","Tuesday",10,"Daylight","50-59"
1190181532,"Driver/Rider","Male",19,1,"Powered 2 Wheeler","Slight",2,"2019-05-17","17:5600","TLRN","Single CWY",20,"T/STAG JUN","Fine","Road-Wet","May","Friday",17,"Daylight","10-19"
1190173283,"Driver/Rider","Male",34,2,"Powered 2 Wheeler","Slight",2,"2019-03-20","19:1400","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","March","Wednesday",19,"Dark","30-39"
1190214347,"Driver/Rider","Male",21,3,"Car","Slight",2,"2019-10-26","07:3000","BOR","Unknown",30,"T/STAG JUN","Raining","Other","October","Saturday",7,"Dark","20-29"
1190189129,"Driver/Rider","Female",32,1,"Pedal Cycle","Slight",2,"2019-06-23","15:4000","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","June","Sunday",15,"Daylight","30-39"
1190174367,"Driver/Rider","Male",35,1,"Powered 2 Wheeler","Slight",2,"2019-04-10","12:1200","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","April","Wednesday",12,"Daylight","30-39"
1190190186,"Driver/Rider","Male",73,1,"Car","Serious",3,"2019-05-30","17:1000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Thursday",17,"Daylight","70-79"
1190216884,"Driver/Rider","Male",57,1,"Powered 2 Wheeler","Slight",2,"2019-11-08","11:0000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","November","Friday",11,"Daylight","50-59"
1190216522,"Passenger","Male",53,1,"Car","Slight",2,"2019-11-06","14:0500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","November","Wednesday",14,"Daylight","50-59"
1190157015,"Driver/Rider","Female",24,2,"Car","Slight",3,"2019-01-11","18:1400","TLRN","Roundabout",30,"Roundabout","Fine","Road-Dry","January","Friday",18,"Dark","20-29"
1190157732,"Driver/Rider","Male",33,2,"Pedal Cycle","Serious",1,"2019-01-15","07:0800","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","January","Tuesday",7,"Dark","30-39"
1190186093,"Pedestrian","Male",28,1,"Pedestrian","Slight",1,"2019-06-09","00:2900","BOR","Single CWY",30,"Other","Fine","Road-Dry","June","Sunday",0,"Dark","20-29"
1190163442,"Driver/Rider","Male",31,1,"Powered 2 Wheeler","Slight",2,"2019-02-14","13:2000","TLRN","Single CWY",30,"Other","Fine","Road-Dry","February","Thursday",13,"Daylight","30-39"
1190181486,"Pedestrian","Male",41,1,"Pedestrian","Slight",2,"2019-05-15","19:0200","BOR","One-way ST",30,"T/STAG JUN","Fine","Road-Dry","May","Wednesday",19,"Daylight","40-49"
1190157383,"Driver/Rider","Male",29,2,"Car","Slight",2,"2019-01-05","14:2000","BOR","Unknown",30,"T/STAG JUN","Other","Other","January","Saturday",14,"Dark","20-29"
1190156348,"Driver/Rider","Female",53,1,"Car","Slight",2,"2019-01-08","16:5000","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","January","Tuesday",16,"Dark","50-59"
1190163887,"Driver/Rider","Male",47,1,"Pedal Cycle","Slight",2,"2019-02-16","20:2000","TLRN","One-way ST",30,"No JUN in 20M","Fine","Road-Dry","February","Saturday",20,"Dark","40-49"
1190202218,"Driver/Rider","Female",32,2,"Car","Slight",2,"2019-08-29","18:1000","TLRN","Roundabout",40,"Roundabout","Fine","Road-Dry","August","Thursday",18,"Daylight","30-39"
1190157388,"Pedestrian","Female",71,1,"Pedestrian","Slight",1,"2019-01-14","12:0100","TLRN","Dual CWY",20,"Crossroads","Fine","Road-Dry","January","Monday",12,"Daylight","70-79"
1190160596,"Driver/Rider","Female",58,1,"Car","Slight",2,"2019-01-30","22:1500","BOR","One-way ST",30,"No JUN in 20M","Fine","Other","January","Wednesday",22,"Dark","50-59"
1190205583,"Driver/Rider","Female",22,2,"Car","Slight",2,"2019-09-15","20:5500","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","September","Sunday",20,"Dark","20-29"
1190220924,"Driver/Rider","Female",52,1,"Car","Slight",1,"2019-11-26","15:5800","BOR","Single CWY",20,"Other","Other","Road-Wet","November","Tuesday",15,"Dark","50-59"
1190187237,"Driver/Rider","Female",29,1,"Car","Slight",2,"2019-06-14","12:0000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","June","Friday",12,"Daylight","20-29"
1190209512,"Pedestrian","Female",16,1,"Pedestrian","Slight",1,"2019-10-04","08:1000","TLRN","Slip RD",30,"Other","Fine","Road-Dry","October","Friday",8,"Daylight","10-19"
1190157410,"Driver/Rider","Female",41,1,"Pedal Cycle","Slight",2,"2019-01-14","08:2500","TLRN","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","January","Monday",8,"Daylight","40-49"
1190160113,"Pedestrian","Female",41,1,"Pedestrian","Slight",1,"2019-01-28","19:4500","BOR","Single CWY",30,"Other","Fine","Road-Dry","January","Monday",19,"Dark","40-49"
1190165992,"Driver/Rider","Male",35,1,"Powered 2 Wheeler","Serious",2,"2019-02-27","12:3500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","February","Wednesday",12,"Daylight","30-39"
1190207277,"Driver/Rider","Male",41,1,"Powered 2 Wheeler","Slight",2,"2019-09-20","20:4000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Friday",20,"Dark","40-49"
1190206306,"Driver/Rider","Female",56,1,"Car","Slight",2,"2019-09-16","07:4000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Monday",7,"Daylight","50-59"
1190224958,"Driver/Rider","Female",59,1,"Car","Slight",2,"2019-12-14","10:5000","BOR","Single CWY",30,"Other","Other","Road-Wet","December","Saturday",10,"Daylight","50-59"
1190159573,"Driver/Rider","Male",18,1,"Powered 2 Wheeler","Serious",2,"2019-01-25","18:0400","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","January","Friday",18,"Daylight","10-19"
1190197208,"Passenger","Female",2,1,"Bus or Coach","Slight",1,"2019-08-01","14:1000","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Thursday",14,"Daylight","0-9"
1190222436,"Driver/Rider","Male",45,1,"Pedal Cycle","Slight",2,"2019-11-27","19:1200","TLRN","Single CWY",30,"Crossroads","Fine","Road-Wet","November","Wednesday",19,"Dark","40-49"
48190866653,"Driver/Rider","Male",57,3,"Taxi","Slight",2,"2019-05-24","03:3800","TLRN","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Friday",3,"Dark","50-59"
1190216714,"Driver/Rider","Male",48,1,"Pedal Cycle","Slight",2,"2019-11-07","13:3500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","November","Thursday",13,"Daylight","40-49"
1190169164,"Pedestrian","Male",28,1,"Pedestrian","Slight",1,"2019-03-15","04:5500","TLRN","Single CWY",30,"T/STAG JUN","Other","Road-Wet","March","Friday",4,"Dark","20-29"
1190216677,"Driver/Rider","Male",18,1,"Powered 2 Wheeler","Slight",2,"2019-11-07","04:1000","TLRN","Single CWY",20,"Other","Fine","Road-Dry","November","Thursday",4,"Daylight","10-19"
1190225049,"Pedestrian","Female",15,1,"Pedestrian","Slight",1,"2019-12-14","17:3200","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","December","Saturday",17,"Daylight","10-19"
1190199277,"Driver/Rider","Male",22,1,"Powered 2 Wheeler","Slight",2,"2019-08-10","16:0000","TLRN","Unknown",30,"T/STAG JUN","Fine","Road-Dry","August","Saturday",16,"Daylight","20-29"
1190222716,"Driver/Rider","Male",62,1,"Car","Slight",2,"2019-11-28","14:2800","TLRN","Dual CWY",20,"Crossroads","Fine","Road-Dry","November","Thursday",14,"Daylight","60-69"
